id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text,hashtags,hashtag_count,uppercase_count,uppercase_pct,exclamation_mark_count,question_mark_count,url_count,mention_count,emojie_count,followers_count,engagement_score,sentiment_score,sentiment_category,avg_replies_sentiment,avg_quotes_sentiment,avg_conversation_sentiment,var_replies_sentiment,var_quotes_sentiment,var_conversation_sentiment,pct_similar_sentiment_replies,pct_similar_sentiment_quotes,clean_text,var_replies_semantic,var_quotes_semantic,var_conversation_semantic
1556240017743351808,40074743,1556240017743351808,2022-08-07T11:25:08.000Z,en,1,0,0,0,everyone,They will be saying next that the hot weather is climate change stay in doors  https://t.co/Zs4uqZEDgn,[],0,0,6,0,0,1,0,0,502.0,0.0019880715705765406,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,they saying next hot weather climate change stay door,0.0,0.0,0.0
1556360966874415104,1286463150485774336,1556360966874415104,2022-08-07T19:25:44.000Z,en,0,0,1,0,everyone,"Kentucky is a very poor state and poverty reigns out there!'I can't do it again': Can Appalachia blunt the devastating impacts of more flooding, climate change? https://t.co/TvsRfIjJDN via @usatoday",[],0,1,6,1,1,1,1,0,11.0,0.08333333333333333,-0.9059,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kentucky poor state poverty reign therei cant can appalachia blunt devastating impact flooding climate change via,0.0,0.0,0.0
1556364030570283011,385100876,1556364030570283011,2022-08-07T19:37:55.000Z,en,1,1,9,0,everyone,"How various outlets framed the passage of the Inflation Reduction Act: climate change, drug pricing, a pre-midterm win, Harris’ involvement, taxes, deficit, price tag, hours of debate https://t.co/lSFv3beWHz",[],0,0,5,0,0,1,0,0,13002.0,0.0008459586249327079,0.2732,Positive,0.3612,0.0,0.3612,0.0,0.0,0.0,100.0,0.0,how various outlet framed passage inflation reduction act climate change drug pricing premidterm win harris involvement tax deficit price tag hour debate,0.0,0.0,0.0
1556264025461243904,1356316287232745472,1556264025461243904,2022-08-07T13:00:32.000Z,en,4,2,11,0,everyone,"What if you could drive your car for 1,000 km on a single tank of #fuel &amp; with zero emissions? That is what's possible in a #hydrogen #economy. The future will be radically different in its fuel consumption.#hydrogennews #fuelcell #fuelcells https://t.co/YmgfFJIIPk","['fuel', 'hydrogen', 'economy', 'hydrogennews', 'fuelcell', 'fuelcells']",6,0,4,0,1,1,0,0,1078.0,0.015755329008341055,0.0,Neutral,-0.1366,0.0,-0.1366,0.03731912,0.0,0.03731912,50.0,0.0,what could drive car 1000 km single tank fuel amp zero emission that whats possible hydrogen economy the future radically different fuel consumptionhydrogennews fuelcell fuelcells,0.03731912,0.0,0.03731912
1556234912792866817,371582237,1556234912792866817,2022-08-07T11:04:51.000Z,en,1,1,7,0,everyone,What are the full economic costs to Australia from climate change? ⁦@GraftonQuentin⁩  https://t.co/ZTw6tb1OG3,[],0,0,8,0,1,1,1,0,5448.0,0.0016516792071939806,0.0,Neutral,0.4588,0.0,0.4588,0.0,0.0,0.0,0.0,0.0,what full economic cost australia climate change,0.0,0.0,0.0
1556286078021029888,159328686,1556286078021029888,2022-08-07T14:28:10.000Z,en,1,0,4,0,everyone,"Been watching the vote taking place in the Senate Sen Kennedy's Amendt to Taxes, Healthcare &amp; Climate Change Bill. What a joke to see the jackasses get a kick out of doing thumbs up or down. The speed in which they move is ridiculous.",[],0,0,6,0,0,0,0,0,7226.0,0.0006918500069185001,-0.6249,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,been watching vote taking place senate sen kennedys amendt taxes healthcare amp climate change bill what joke see jackass get kick thumb the speed move ridiculous,0.0,0.0,0.0
1556302758273220608,1519014453966159874,1556302758273220608,2022-08-07T15:34:26.000Z,en,0,0,0,0,everyone,"Thank you for liking my recent tweet about #ElizabethWarren and student loans, @DrNijay.I wrote this page.  It uses #physics principles, including #gravity and the Inverse Square Law, to show why the Earth's temperature goes through predictsble cycles..https://t.co/svjxDoHyy2","['ElizabethWarren', 'physics', 'gravity']",3,1,5,0,0,1,1,0,20.0,0.0,0.6369,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thank liking recent tweet elizabethwarren student loan i wrote page it us physic principle including gravity inverse square law show earths temperature go predictsble cycle,0.0,0.0,0.0
1556367606570831873,1129768480402632704,1556367606570831873,2022-08-07T19:52:07.000Z,en,1,0,3,0,everyone,18 months of Biden Legislative Accomplishments:✅$1.2 trillion bipartisan infrastructure package✅$1.9 trillion COVID relief deal✅Highest appointment of federal judges since Reagan✅Gun safety bill✅CHIPs✅PACT Act✅Anit-Inflation act✅ Climate change bill,[],0,2,10,0,0,0,0,8,270.0,0.014760147601476014,0.7096,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18 month biden legislative trillion bipartisan infrastructure trillion covid relief appointment federal judge since safety climate change bill,0.0,0.0,0.0
1556383136581394433,1351249534035361799,1556383136581394433,2022-08-07T20:53:50.000Z,en,37,1,118,2,everyone,"There are some days that really give you a boost, that you will always remember. Today is one of those days. A critical step taken in a reducing Rx &amp; healthcare costs for families, tackling climate change, reducing inflation, and working so corporations pay their fair share. https://t.co/FnpAVI3K7f",[],0,1,4,0,0,1,0,0,15584.0,0.01013795316008983,0.4976,Positive,0.0,0.6799,0.45326666666666665,0.0,0.012960499999999986,0.16056825333333333,0.0,100.0,there day really give boost always remember today one day a critical step taken reducing rx amp healthcare cost family tackling climate change reducing inflation working corporation pay fair share,0.0,0.012960499999999986,0.16056825333333333
1556374887136169986,19774465,1556374887136169986,2022-08-07T20:21:03.000Z,en,0,0,0,0,everyone,"The legislation is less ambitious than President Joe Biden’s original domestic goals, but it embodies deep-rooted party dreams of slowing global warming, moderating pharmaceutical costs and taxing big corporations. https://t.co/dGX3pyhcI9",[],0,0,3,0,0,1,0,0,18878.0,0.0,0.8898,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the legislation le ambitious president joe bidens original domestic goal embodies deeprooted party dream slowing global warming moderating pharmaceutical cost taxing big corporation,0.0,0.0,0.0
1556360517383512064,183876837,1556360517383512064,2022-08-07T19:23:57.000Z,en,0,0,0,0,everyone,"Hear, hear! ... Senate approves sweeping economic package that aims to lower health-care costs and combat climate change    https://t.co/hR1IPUTwfe",[],0,0,6,1,0,1,0,0,11568.0,0.0,-0.2942,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hear hear senate approves sweeping economic package aim lower healthcare cost combat climate change,0.0,0.0,0.0
1556203492884115456,1417542076217110528,1556203492884115456,2022-08-07T09:00:00.000Z,en,0,0,0,0,everyone,Many people are saying global warming is great again.,[],0,0,2,0,0,0,0,0,2.0,0.0,0.6908,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,many people saying global warming great,0.0,0.0,0.0
1556377596937621509,2784941087,1556377596937621509,2022-08-07T20:31:49.000Z,en,0,0,2,0,everyone,Whilst I am struggling to name this #wildflower 🇬🇧 what I do know is it thrives in a water meadow environment with shade and #climatechange will not bode well for it flowering near my home in the future #speciesdiversity #nature https://t.co/WiyxtnXXIw,"['wildflower', 'climatechange', 'speciesdiversity', 'nature']",4,2,3,0,0,1,0,1,889.0,0.0022471910112359553,-0.2057,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whilst i struggling name wildflower i know thrives water meadow environment shade climatechange bode well flowering near home future speciesdiversity nature,0.0,0.0,0.0
1556192903852015616,1478110138460360704,1556192903852015616,2022-08-07T08:17:55.000Z,en,0,0,0,0,everyone,It&amp;apos;s Not Climate Change: Why Lies Behind the Dutch Government&amp;apos;s Efforts to Single Out Farmers? https://t.co/ncGLZiTaxh,[],0,0,14,0,1,1,0,0,1081.0,0.0,-0.4215,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,itampaposs not climate change why lies behind dutch governmentampaposs efforts single out farmers,0.0,0.0,0.0
1556167777643372545,2899039528,1556167777643372545,2022-08-07T06:38:05.000Z,en,6,1,7,2,everyone,BBC News - Commonwealth Games: How climate change is changing life around the worldhttps://t.co/bOpnNK5QQn,[],0,1,13,0,0,1,0,0,1441.0,0.011095700416088766,0.0,Neutral,0.3612,0.42115,0.40116666666666667,0.0,0.0007411250000000013,0.001568563333333333,0.0,0.0,bbc news commonwealth games how climate change changing life around world,0.0,0.0007411250000000013,0.001568563333333333
1556413713363640320,2338722152,1556413713363640320,2022-08-07T22:55:20.000Z,en,2,0,4,0,everyone,"Historic win. Biggest action by Congress against climate change ever. Thumbs up ⁦@SenSchumer⁩ and all who worked for this. House vote Friday. Senate passes Democrats' sweeping climate, health and tax bill, delivering win for Biden - CBS News https://t.co/dTKGa7tg2e",[],0,1,8,0,0,1,1,0,1753.0,0.0034207525655644243,0.8225,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,historic win biggest action congress climate change ever thumbs worked house vote friday senate pass democrats sweeping climate health tax bill delivering win biden cbs news,0.0,0.0,0.0
1556323781034926080,807726274084880384,1556323781034926080,2022-08-07T16:57:59.000Z,en,0,0,0,0,everyone,#ClimateCrisis - Experts call for more public urgency on #climatechange - YouTube https://t.co/Ej65sJQZKD,"['ClimateCrisis', 'climatechange']",2,0,12,0,0,1,0,0,313.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climatecrisis experts call public urgency climatechange youtube,0.0,0.0,0.0
1556387835585839104,8771162,1556387835585839104,2022-08-07T21:12:30.000Z,en,0,0,0,0,everyone,It is a huge package of measures to tackle climate change and disparities in healthcare in America and the $430b #InflationReduction Act has been approved - against the odds - in the #Senate. What next? Discussing it @bbcworldservice #TheNewsroom https://t.co/AOXdQIx9jm,"['InflationReduction', 'Senate', 'TheNewsroom']",3,0,6,0,1,1,1,0,4280.0,0.0,0.6249,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it huge package measure tackle climate change disparity healthcare america 430b inflationreduction act approved odds senate what next discussing thenewsroom,0.0,0.0,0.0
1556361399827402755,518871536,1556361399827402755,2022-08-07T19:27:28.000Z,en,3,1,7,1,everyone,#Democrats have officially passed the nation’s largest investment in tackling Climate Change through the Inflation Reduction Act. This is a historic day that begins healing Mother Earth for future generations. Ahee’hee Senator @chuckschumer and our courageous Democratic Senate.,['Democrats'],1,0,5,0,0,0,1,0,2395.0,0.005008347245409015,0.5267,Positive,-0.4696,0.7906,0.16049999999999998,0.0,0.0,0.79405202,0.0,100.0,democrats officially passed nation largest investment tackling climate change inflation reduction act this historic day begin healing mother earth future generation aheehee senator courageous democratic senate,0.0,0.0,0.79405202
1556226681777655811,1094037623646019584,1556226681777655811,2022-08-07T10:32:08.000Z,en,1,0,0,0,everyone,"https://t.co/RJYLbgDc17@GeraldKutney et al, here is one of the papers you have been asking for.  It has been almost 20 years since Dr.  Landscheidt identified the under-counting of solar variability by the IPCC.  #ClimateScam #carbonscam #climate #ClimateCrisis #climatebrawl","['ClimateScam', 'carbonscam', 'climate', 'ClimateCrisis', 'climatebrawl']",5,1,8,0,0,1,1,0,1253.0,0.0007974481658692185,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,et al one paper asking it almost 20 year since dr landscheidt identified undercounting solar variability ipcc climatescam carbonscam climate climatecrisis climatebrawl,0.0,0.0,0.0
1556069731861499905,1442270325211688961,1556069731861499905,2022-08-07T00:08:29.000Z,en,0,0,0,0,everyone,global warminghttps://t.co/zHO6MwIV39Like 👍,[],0,0,15,0,0,1,0,1,0.0,0.0,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global warming,0.0,0.0,0.0
1556386328387891200,1548567052650414080,1556386328387891200,2022-08-07T21:06:31.000Z,en,0,0,0,0,everyone,U.S. Senate passes primary $430B invoice to combat local weather trade https://t.co/5gUXBnB3q2,[],0,1,10,0,0,1,0,0,1.0,0.0,-0.34,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,us senate pass primary 430b invoice combat local weather trade,0.0,0.0,0.0
1556128073870974976,1267531476448366593,1556128073870974976,2022-08-07T04:00:18.000Z,en,0,0,0,0,everyone,New study reveals that climate change will severely impact bird species by 2080Read more about this here: https://t.co/iRDmpUS6o4Subscribe for free to ResearchNews Newsletter: https://t.co/RquqxOcRJK https://t.co/wObVRaZ013,[],0,0,10,0,0,3,0,0,85.0,0.0,0.0772,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,new study reveals climate change severely impact bird specie 2080read free researchnews newsletter,0.0,0.0,0.0
1556365957899116545,1266425382380732422,1556365957899116545,2022-08-07T19:45:34.000Z,en,0,0,1,0,everyone,"I remember the gloom and doom of climate change for the Great Barrier Reef that said it would be gone in ten years. Another prediction bites the dust.    Great Barrier Reef Recovering, Threats RemainFrom The Weather Channel iPhone App https://t.co/dEUlM1P9S8 https://t.co/XCIywiFruj",[],0,1,11,0,0,2,0,0,2297.0,0.0004351610095735422,-0.2263,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i remember gloom doom climate change great barrier reef said would gone ten year another prediction bite dust great barrier reef recovering threats remainfrom the weather channel iphone app,0.0,0.0,0.0
1556416300045541376,1534732149844086784,1556416300045541376,2022-08-07T23:05:37.000Z,en,0,0,0,0,everyone,"Winners and losers from the Democratic tax, health care and climate change bill https://t.co/eaILuWoN8i",[],0,0,7,0,0,1,0,0,32.0,0.0,0.4404,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winners loser democratic tax health care climate change bill,0.0,0.0,0.0
1556366316462043136,3295423333,1556366316462043136,2022-08-07T19:47:00.000Z,en,7,8,53,1,everyone,"BIDEN: THE HOUSE SHOULD PASS CLIMATE CHANGE, TAX, DRUG PRICING BILL AS SOON AS POSSIBLE AND I LOOK FORWARD TO SIGNING IT INTO LAW -STATEMENT",[],0,25,97,0,0,0,0,0,249091.0,0.0002770060861047324,0.0,Neutral,0.011942857142857144,0.0,0.010450000000000001,0.08903046285714285,0.0,0.0763296542857143,71.42857142857143,100.0,biden the house should pass climate change tax drug pricing bill as soon as possible and i look forward to signing it into law statement,0.08903046285714285,0.0,0.0763296542857143
1556308193030160386,27901877,1556308193030160386,2022-08-07T15:56:02.000Z,en,3,0,8,0,everyone,The people flying in private jets lecturing those that don’t about climate change are the most hypocritical thing ever.#ClimateScam,['ClimateScam'],1,0,3,0,0,0,0,0,21029.0,0.0005230622919638611,-0.5095,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the people flying private jet lecturing dont climate change hypocritical thing everclimatescam,0.0,0.0,0.0
1556328235578818562,997260870,1556328235578818562,2022-08-07T17:15:41.000Z,en,0,0,0,0,everyone,"Due to climate change, Nevada says goodbye to grass https://t.co/WkElagWel4",[],0,0,8,0,0,1,0,0,124.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,due climate change nevada say goodbye grass,0.0,0.0,0.0
1556265533502357506,2295712925,1556265533502357506,2022-08-07T13:06:31.000Z,en,1,0,1,0,everyone,"Together we can lower healthcare and energy cost, combat climate change, and make the tax code fairer. Tell Congress to Pass the Inflation Reduction Act. Take action with @edvotes. https://t.co/Uqcb9I2gOr",[],0,0,6,0,0,1,1,0,193.0,0.010309278350515464,-0.3612,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,together lower healthcare energy cost combat climate change make tax code fairer tell congress pass inflation reduction act take action,0.0,0.0,0.0
1556390167572893696,1551095187484692481,1556390167572893696,2022-08-07T21:21:46.000Z,en,0,0,0,0,everyone,hate climate change,[],0,0,0,0,0,0,0,0,1.0,0.0,-0.5719,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hate climate change,0.0,0.0,0.0
1556287974479990784,75314483,1556287974479990784,2022-08-07T14:35:42.000Z,en,13,2,27,0,everyone,"""In Europe an estimated 59% of marine-protected areas permit trawling... More trawling happened inside protected zones than outside them, the study found""https://t.co/clUVzUrmyD",[],0,0,4,0,0,1,0,0,34987.0,0.0012004115696810334,0.4404,Positive,-0.21005,0.0,-0.21005,0.08824200499999998,0.0,0.08824200499999998,0.0,0.0,in europe estimated 59 marineprotected area permit trawling more trawling happened inside protected zone outside study found,0.08824200499999998,0.0,0.08824200499999998
1556329195298496512,1030824102070808582,1556329195298496512,2022-08-07T17:19:30.000Z,en,9,1,9,0,everyone,CLIMATE CHANGE: U.S TAKES STEP CLOSER TO PASSING ‘HISTORIC’ BILL‘Industry measures in the bill include tax credits for clean energy development … high upfront costs. … $60bn given to communities that have suffered the most from fossil fuel pollution.’https://t.co/rZmj4W7DJA,[],0,10,24,0,0,1,0,0,1548.0,0.012265978050355068,0.4767,Positive,-0.3412,0.0,-0.3412,0.0,0.0,0.0,0.0,0.0,climate change us takes step closer to passing historic billindustry measure bill include tax credit clean energy development high upfront cost 60bn given community suffered fossil fuel pollution,0.0,0.0,0.0
1556255030218526720,1315972619255058433,1556255030218526720,2022-08-07T12:24:47.000Z,en,1,0,2,0,everyone,"🤔 Man made #climate #change.Going ""green"" #swindle! https://t.co/SfYuaqe1rs","['climate', 'change', 'swindle']",3,0,6,1,0,1,0,1,513.0,0.005836575875486381,-0.5707,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man made climate changegoing green swindle,0.0,0.0,0.0
1556414073914372096,25554529,1556414073914372096,2022-08-07T22:56:46.000Z,en,0,0,0,0,everyone,The bill includes:$370 billion for climate change.Three-year extension on healthcare subsidies in the Affordable Care Act.15% minimum tax on corporations making $1 billion or more in income. 1% excise tax on stock buybacks.,[],0,0,3,0,0,0,0,0,204.0,0.0,0.4939,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the bill includes370 billion climate changethreeyear extension healthcare subsidy affordable care act15 minimum tax corporation making 1 billion income 1 excise tax stock buyback,0.0,0.0,0.0
1549285388149264384,1370365358041874435,1549285388149264384,2022-07-19T06:49:55.000Z,en,0,0,0,0,everyone,Adam created every single problem. Adam created global warming.,[],0,0,4,0,0,0,0,0,87.0,0.0,0.2263,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adam created every single problem adam created global warming,0.0,0.0,0.0
1549324325412536320,20712223,1549324325412536320,2022-07-19T09:24:38.000Z,en,0,0,0,0,everyone,How does this relate to climate change?👇🏻@TalkTV @RobbieRinder @WeatherRadar_UK #climatechange #globalwarming #heatwave https://t.co/tsAr2jj5Ql,"['climatechange', 'globalwarming', 'heatwave']",3,0,9,0,1,1,3,1,926.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,how relate climate climatechange globalwarming heatwave,0.0,0.0,0.0
1549472207319011330,1457350520708947972,1549472207319011330,2022-07-19T19:12:16.000Z,en,0,0,0,0,everyone,Finally someone is talking about the Club Of Rome.  https://t.co/n8FwVzaUIN,[],0,0,14,0,0,1,0,0,564.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,finally someone talking club of rome,0.0,0.0,0.0
1549343152062054402,174619241,1549343152062054402,2022-07-19T10:39:27.000Z,en,0,0,1,0,everyone,"A new collective vision for the @northyorkmoors National Park has been launched, including bigger and better wildlife habitats, a flourishing net zero carbon economy and thriving local communities. https://t.co/PEWup5plGY https://t.co/jG7vZR66Bs",[],0,1,6,0,0,2,1,0,7257.0,0.00013777900248002206,0.6597,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a new collective vision national park launched including bigger better wildlife habitat flourishing net zero carbon economy thriving local community,0.0,0.0,0.0
1549341801798160386,17212110,1549341801798160386,2022-07-19T10:34:05.000Z,en,0,2,6,0,everyone,why is it legal to use terawatts of ⚡⚡to make speculative 💰 when we're on the precipice of extreme mass suffering and death due to climate change?,[],0,0,0,0,1,0,0,3,816.0,0.009791921664626682,-0.749,Negative,0.4427,0.0,0.4427,0.39196657999999995,0.0,0.39196657999999995,0.0,0.0,legal use terawatts make speculative precipice extreme mass suffering death due climate change,0.39196657999999995,0.0,0.39196657999999995
1549368495120564224,1212248977,1549368495120564224,2022-07-19T12:20:09.000Z,en,1,0,9,0,everyone,The extreme heat serves as a reminder of the importance on combatting climate change. @Saroj_Saurya &amp; Wayne from the Dunn School's Green Group @Dunn_GoGreen are here shown holding an award from the @UniofOxford for environmental sustainability in laboratories.#ClimateEmergency 🌍 https://t.co/grJUw5RxBZ,['ClimateEmergency'],1,0,7,0,0,1,3,1,364.0,0.0273972602739726,0.7184,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the extreme heat serf reminder importance combatting climate change amp wayne dunn schools green group shown holding award environmental sustainability laboratoriesclimateemergency,0.0,0.0,0.0
1549433279870160896,1538465993944539136,1549433279870160896,2022-07-19T16:37:35.000Z,en,0,0,1,0,everyone,My birds in the brain are starting to collect twigs for a nest already ? Climate change in Australia ! https://t.co/E9wQixpkVX,[],0,0,7,1,1,1,0,0,0.0,1.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,my bird brain starting collect twig nest already climate change australia,0.0,0.0,0.0
1549242307299377152,4806823822,1549242307299377152,2022-07-19T03:58:44.000Z,en,0,0,0,0,everyone,"https://t.co/S3NlSBHTqN... Yes, it will be hot today like yesterday... Then normality... To push 'climate change' as a result? Causes are the question, so an agenda of decimating of West is idiotic. Let's just deal w/'couple of hot days' &amp; leave 'global warming' aside shall we?",[],0,0,5,0,2,1,0,0,324.0,0.0,0.3313,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes hot today like yesterday then normality to push climate change result causes question agenda decimating west idiotic lets deal wcouple hot day amp leave global warming aside shall,0.0,0.0,0.0
1549512156005253123,888123208720711680,1549512156005253123,2022-07-19T21:51:01.000Z,en,1,0,0,0,everyone,"“In addition to the Texas wildfires, 70 large fires were burning across Alaska and firefighters in both California and Nevada were battling three big blazes as of Monday, National Interagency Fire Center data shows.” #climatechangehttps://t.co/N6mhpX12iE",['climatechangehttps'],1,0,6,0,0,1,0,0,1547.0,0.0006459948320413437,-0.5423,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,in addition texas wildfire 70 large fire burning across alaska firefighter california nevada battling three big blaze monday national interagency fire center data show climatechange,0.0,0.0,0.0
1549469046310985729,20752677,1549469046310985729,2022-07-19T18:59:43.000Z,en,0,0,0,0,everyone,"#ClimateEmergency | As #Bakersfield, his hometown, swelters under #heatwave temps hitting up to 112° #KevinMcCarthy’s climate plan has no limits on fossil fuel emissions or other significant ways to keep #GlobalWarming in check.https://t.co/OwJkvUDLxy","['ClimateEmergency', 'Bakersfield', 'heatwave', 'KevinMcCarthy', 'GlobalWarming']",5,0,6,0,0,1,0,0,5095.0,0.0,-0.1027,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climateemergency as bakersfield hometown swelters heatwave temp hitting 112 kevinmccarthys climate plan limit fossil fuel emission significant way keep globalwarming check,0.0,0.0,0.0
1549294199341608960,382526439,1549294199341608960,2022-07-19T07:24:56.000Z,en,0,0,2,0,everyone,"I have a film fully funded and out to talent with offers. It's about a new, moral and popular president that finds POTUS does not have freedom of action. I've just been allowed to change the script to move fighting climate change to the center of her agenda. To me, this matters.",[],0,3,4,0,0,0,0,0,271.0,0.007352941176470588,-0.0369,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i film fully funded talent offer its new moral popular president find potus freedom action ive allowed change script move fighting climate change center agenda to matter,0.0,0.0,0.0
1549348773851176961,1448748717524332548,1549348773851176961,2022-07-19T11:01:47.000Z,en,3,0,4,1,everyone,"NOT TOMORROW BUT NOW!To keep #GlobalWarming within the +2°C threshold, #emissions would have to fall by 85%We're not on the right track: in 2021, due to the post covid recovery, #CO2 emitted to produce energy increased by 6%!Join us to help the planet💪 https://t.co/Js9azOgv9D https://t.co/wIFcfTn2dD","['GlobalWarming', 'emissions', 'CO2']",3,5,12,2,0,2,0,1,564.0,0.01415929203539823,0.8568,Positive,0.0,0.5826,0.5826,0.0,0.0,0.0,0.0,100.0,not tomorrow but nowto keep globalwarming within 2c threshold emission would fall 85were right track 2021 due post covid recovery co2 emitted produce energy increased 6join u help,0.0,0.0,0.0
1549342609855987712,1532335847625920515,1549342609855987712,2022-07-19T10:37:18.000Z,en,0,1,1,0,everyone,i woke up my five year old son this morning and he said: who are you get out of my room im going to call the police also global warming is real i cant believe people aren't taking it seriously.my son is FIVE!,[],0,1,2,1,0,0,0,0,564.0,0.0035398230088495575,0.2244,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,woke five year old son morning said get room im going call police also global warming real cant believe people arent taking seriouslymy son five,0.0,0.0,0.0
1549452733341732868,798876090920038401,1549452733341732868,2022-07-19T17:54:53.000Z,en,4,2,25,0,everyone,"Straight-up just had a dream where global warming made potatoes go extinct, and the whole of Canada lost their shit at losing Poutine. https://t.co/h4QP4snUaQ",[],0,0,5,0,0,1,0,0,564.0,0.05486725663716814,-0.7096,Negative,-0.148,0.0,-0.148,0.04380799999999999,0.0,0.04380799999999999,50.0,0.0,straightup dream global warming made potato go extinct whole canada lost shit losing poutine,0.04380799999999999,0.0,0.04380799999999999
1549441707124604928,2588141013,1549441707124604928,2022-07-19T17:11:04.000Z,en,0,0,1,0,everyone,Climate change! It’s happening already,[],0,0,6,1,0,0,0,0,821.0,0.0012165450121654502,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change its happening already,0.0,0.0,0.0
1549339213476372481,225189631,1549339213476372481,2022-07-19T10:23:48.000Z,en,0,0,0,0,everyone,What else can we say to get people worried about this warm weather we are having..Ahh yes people will be swimming in sea so tell them they are going to be eaten by Great white sharks.. that will get them 🤭What utter bollocks 🤦🏻Read more: https://t.co/UlvsJ0RyVs #heatwave,['heatwave'],1,0,4,0,0,1,0,2,668.0,0.0,0.8658,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,what else say get people worried warm weather havingahh yes people swimming sea tell going eaten great white shark get utter bollock heatwave,0.0,0.0,0.0
1549352139180359681,95418595,1549352139180359681,2022-07-19T11:15:10.000Z,en,0,0,0,0,everyone,"Welcome to Pennsylvania. Don’t pack a sweater: the average temperature in the state has risen by 2.8 degrees Fahrenheit since the first Earth Day, in 1970, a bigger increase than the national average. #climate @insideclimate https://t.co/Jf5Yt2dB2u",['climate'],1,0,4,0,0,1,1,0,20028.0,0.0,0.6486,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,welcome pennsylvania dont pack sweater average temperature state risen 28 degree fahrenheit since first earth day 1970 bigger increase national average climate,0.0,0.0,0.0
1549471646808932352,497542360,1549471646808932352,2022-07-19T19:10:03.000Z,en,0,0,0,0,everyone,"If you don't want people to use a singular super cold day as evidence against climate change, don't use a singular super hot day as evidence of its existence (especially when you really, realllllllly don't need to).",[],0,0,1,0,0,0,0,0,386.0,0.0,0.8214,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,if dont want people use singular super cold day evidence climate change dont use singular super hot day evidence existence especially really realllllllly dont need,0.0,0.0,0.0
