id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text,reference_tweet_id
1550193260345364480,1047563156502003713,1549660903406190592,2022-07-21T18:57:29.000Z,qme,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica https://t.co/WpYMi3N1WC,1549660903406190592
1550193254083149824,1405877995898818566,1549660903406190592,2022-07-21T18:57:27.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope https://t.co/05TmZjLOcs,1549660903406190592
1550193086344708097,1965109640,1549660903406190592,2022-07-21T18:56:47.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica Heatwaves, Not the first time and won’t be the last",1549660903406190592
1550192677303508993,423594477,1549660903406190592,2022-07-21T18:55:10.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Fuck no. We used to get temps this hot in the 70s when the climate alarmists were pushing the next ice age. They called it a a weather anomally back in those days because we were supposed to be getting ready to freeze to death!! 😉😂😂,1549660903406190592
1550192440216281089,1084467199723667456,1549660903406190592,2022-07-21T18:54:13.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No...,1549660903406190592
1550192357760536576,1386519108691189762,1549660903406190592,2022-07-21T18:53:53.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica It convinced me I'm happy to not be a euro poor.,1549660903406190592
1550191576663613443,1447183113403183105,1549660903406190592,2022-07-21T18:50:47.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica Stop setting fires you demons. You all got double + injections to travel to 40c climates. It's not the climate you need to worry about, it's your government.",1549660903406190592
1550190875006980096,1439221439090003970,1549660903406190592,2022-07-21T18:48:00.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica It’s summer, it’s supposed to be hot.",1549660903406190592
1550190705452077056,1022547799437504512,1549660903406190592,2022-07-21T18:47:19.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Not at all 😉…… bet you the elitists start these fires and pin the blame on climate change ✌️,1549660903406190592
1550190609993936896,276214005,1549660903406190592,2022-07-21T18:46:57.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No. Man induced climate change is a hoax.,1549660903406190592
1550190013178077185,1231534463689068544,1549660903406190592,2022-07-21T18:44:34.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica You lot just need some ceiling fans..,1549660903406190592
1550189273961447426,1231534463689068544,1549660903406190592,2022-07-21T18:41:38.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica It wasn't an actual heatwave, that definition requires a 3 + days of heat. We'll see what happens later in summer. Have they said what caused the devastating house fires? Apparently the veld fires were human errror/stupidity. I am not sure of anything- there seems to be a lot .. https://t.co/w1tq2CrplH",1549660903406190592
1550188903390257154,2313734647,1549660903406190592,2022-07-21T18:40:10.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica Climate changes, yes that’s real. It’s constantly changing… sometimes it rains, other times it’s sunny.I’d like to know what happened to the ice age we were suppose to have or the acid rain that was going to kill is all…",1549660903406190592
1550188462061543425,1250265351121559555,1549660903406190592,2022-07-21T18:38:25.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope!,1549660903406190592
1550188454604054531,2199812965,1549660903406190592,2022-07-21T18:38:23.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica I was accepting the world T° measures without any resistance... until I saw how easy it was to invent worldwide 10x more covid deaths than realityGood luck trying to make me believe we're all gonna die... like I was supposed to from covid,1549660903406190592
1550187813123006464,1427977747167645705,1549660903406190592,2022-07-21T18:35:50.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica Nope, summer is hot",1549660903406190592
1550186878107758592,432663277,1549660903406190592,2022-07-21T18:32:07.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica You mean the climate changes😉,1549660903406190592
1550186392071933954,1366930994935328771,1549660903406190592,2022-07-21T18:30:11.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope.,1549660903406190592
1550186049061650434,719239271689793536,1549660903406190592,2022-07-21T18:28:49.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica It being hot in July doesn't mean the world is ending,1549660903406190592
1550185314714542083,1034584671210930176,1549660903406190592,2022-07-21T18:25:54.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Pic unrelated? Houses don't just burst into flame at 104 degrees.,1549660903406190592
1550184468379746304,1358560128220475393,1549660903406190592,2022-07-21T18:22:32.000Z,en,0,0,3,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica Nope, the climate changes, always has",1549660903406190592
1550184438767579136,1366505639652913152,1549660903406190592,2022-07-21T18:22:25.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica No, not one bit. I have been around for acid rain, ozone layer depletion, CFCs, and a couple of ice ages which were imminent and deadly. Still here. When a mass extinction event happens, history says it will happen so fast we won’t know what hit us anyway.",1549660903406190592
1550184146433081344,122409033,1549660903406190592,2022-07-21T18:21:16.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Sure has😂😂😂 https://t.co/m6IxxG61Pv,1549660903406190592
1550184023309242368,1531527456057745409,1549660903406190592,2022-07-21T18:20:46.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No And never have since they've been shoving it down my throat Sense I was a kid with acid rain because NASA already explained it solar flares it's  not SUV's and little puffs of smoke just Earth Doing it thing I also believe the hole in the ozone is a chimney for the planet https://t.co/D67CHq7VpI,1549660903406190592
1550182862598586373,2802639373,1549660903406190592,2022-07-21T18:16:10.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No not really.A few years ago we were going into an ice age.The sea levels also haven't risen.The climate does change constantly.I wouldn't be surprised this heat wave is the work of govs that want to seize control over our lives.This heat wave did happen all of a sudden. Strange,1549660903406190592
1550182844449931266,1487664232023957511,1549660903406190592,2022-07-21T18:16:05.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No it's still all bollox.,1549660903406190592
1550182700321050626,1428137570941218820,1549660903406190592,2022-07-21T18:15:31.000Z,en,0,0,4,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No. It's called Summer.,1549660903406190592
1550182410075111426,1522085356329648128,1549660903406190592,2022-07-21T18:14:22.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica not even close. There were no lockdowns or money printing in the 70's, and no other gment scams syphoning public money either",1549660903406190592
1550182254101790721,935437024156196865,1549660903406190592,2022-07-21T18:13:45.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica Don’t worry Brit’s, soon thanks to climate change the polar icecaps will melt n y’all won’t have to worry about fires like this one. The snorkel industry will be HUGE over there tho 🤘Or maybe it’ll just b a hot summer for y’all, and life will go on 🤷‍♂️🙄",1549660903406190592
1550181847233138690,1446283415939174409,1549660903406190592,2022-07-21T18:12:08.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica It’s called summer… take a seat Michael!🤦‍♀️,1549660903406190592
1550181581356240896,1376635132581449729,1549660903406190592,2022-07-21T18:11:04.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica No, the same way a snowy winter doesn't disprove global warming",1549660903406190592
1550180135394893826,1331692101004709888,1549660903406190592,2022-07-21T18:05:19.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Not one bit it's all natural,1549660903406190592
1550179499240820739,1082683403575668737,1549660903406190592,2022-07-21T18:02:48.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica NOT AT ALL! We get heat EVERY YEAR!  STOP WITH THE DRAMA!,1549660903406190592
1550179055034458113,1203910334680944641,1549660903406190592,2022-07-21T18:01:02.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope,1549660903406190592
1550179023103336448,417225534,1549660903406190592,2022-07-21T18:00:54.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No,1549660903406190592
1550178992552136705,1188865669460312064,1549660903406190592,2022-07-21T18:00:47.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Climate - aka weather patterns - CHANGEGet over it …,1549660903406190592
1550178957202493442,633916080,1549660903406190592,2022-07-21T18:00:38.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica yeah actually made me doubt the narrative even more.  The rest of the world doesn't combust at 40°. The more illogical and out of step with whats actually in front of your eyes the more they wake people up to the idea that its just a political power play narrative..,1549660903406190592
1550178862385987585,439504115,1549660903406190592,2022-07-21T18:00:16.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No it’s still a thing and it’s tricky,1549660903406190592
1550178732467527682,1351605432498970626,1549660903406190592,2022-07-21T17:59:45.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope. Just reassures me more that this climate change doom and gloom is complete hysteria. Especially when so called experts make outrageously wrong predictions and get proved wrong again and again!,1549660903406190592
1550178539969953792,20362362,1549660903406190592,2022-07-21T17:58:59.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica its all Bollocks...,1549660903406190592
1550177912816447489,29363951,1549660903406190592,2022-07-21T17:56:29.000Z,fr,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica ""climate change"" https://t.co/zHQi7q8MSB",1549660903406190592
1550177848262070273,699325511407951872,1549660903406190592,2022-07-21T17:56:14.000Z,en,1,3,6,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica nope, it is fear mongering",1549660903406190592
1550177832063623169,1301486373606699008,1549660903406190592,2022-07-21T17:56:10.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No don’t be silly,1549660903406190592
1550177191249559557,402326462,1549660903406190592,2022-07-21T17:53:37.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No,1549660903406190592
1550176685244485635,729792640082976769,1549660903406190592,2022-07-21T17:51:37.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica 🙄 no. But man needs to care better for the earth, but this political junk is just that. And you using a fire not caused lol by climate warming is exact reason to not listen or block you.",1549660903406190592
1550176658732290049,1072535411560513536,1549660903406190592,2022-07-21T17:51:30.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No,1549660903406190592
1550175915908296705,926959173744566272,1549660903406190592,2022-07-21T17:48:33.000Z,en,1,1,7,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica News Flash: It gets hot in the summer.,1549660903406190592
1550175520024891393,790237376434012161,1549660903406190592,2022-07-21T17:46:59.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica 90 degrees in July, must be “extreme climate change”. 🤡",1549660903406190592
1550175495785955331,1133832455088156673,1549660903406190592,2022-07-21T17:46:53.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica 40C won’t cause wood to burn.  Enough with the scary photos.  It’s 100F; people in Florida and Texas call that “winter”.,1549660903406190592
1550175308929794048,912047453930586113,1549660903406190592,2022-07-21T17:46:09.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope.,1549660903406190592
1550175212724953088,28485602,1549660903406190592,2022-07-21T17:45:46.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope.,1549660903406190592
1550175144450088964,745935819890888704,1549660903406190592,2022-07-21T17:45:29.000Z,und,0,1,3,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica NO!,1549660903406190592
1550175036757114882,30154004,1549660903406190592,2022-07-21T17:45:04.000Z,und,0,0,1,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No.,1549660903406190592
1550175031925538817,789871802,1549660903406190592,2022-07-21T17:45:03.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Dear climate change freaks.  You know there are records of how hot it has been during summers past right?  You are not serious people.,1549660903406190592
1550173946644992000,3071521111,1549660903406190592,2022-07-21T17:40:44.000Z,qme,0,0,2,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica https://t.co/3TZYQbivLF,1549660903406190592
1550173775525826561,1247172179093000193,1549660903406190592,2022-07-21T17:40:03.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica Nope, funny how this does not happen in typically hot countries….I smell a rat",1549660903406190592
1550173621825445889,3001534434,1549660903406190592,2022-07-21T17:39:26.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica Nope because we, the ones who can actually think for ourselves, can see it is a complete a d total hoax to usher in more restrictions, control and change. All the while they use their gas guzzling planes. ""It's OK when we do it!""",1549660903406190592
1550173422424150020,1266299502152921089,1549660903406190592,2022-07-21T17:38:39.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica Not really. Hot weather in summer . Jeez , whatever next?",1549660903406190592
1550173417659408384,2335686379,1549660903406190592,2022-07-21T17:38:38.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica A heatwave in JULY does not make me believe in the piss-poor theory of climate change, and you are not a ""conservative!""",1549660903406190592
1550173372482326528,973597567563911168,1549660903406190592,2022-07-21T17:38:27.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica In Southern California July 4 was the coolest weekend I can remember here in Southern California and I’ve been here for seven decades.. even June was cool compared to what it was 50 years ago.. quit the fear mongering you know nothing about climate I can tell take a class,1549660903406190592
1550173053664997376,863189798747389952,1549660903406190592,2022-07-21T17:37:11.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Yes. Climate change must be stopped. https://t.co/M1w2bHR277,1549660903406190592
1550173026221703175,1592344676,1549660903406190592,2022-07-21T17:37:04.000Z,en,0,1,5,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Not in the least.,1549660903406190592
1550172989609496576,1248471302488248322,1549660903406190592,2022-07-21T17:36:56.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No,1549660903406190592
1550172800312348672,18819569,1549660903406190592,2022-07-21T17:36:11.000Z,en,0,1,1,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Spontaneous combustion?,1549660903406190592
1550172728778301442,1533073585610162176,1549660903406190592,2022-07-21T17:35:54.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Climate change has happened forever. Stop pushing such a useless agenda that has only lied to the American public.,1549660903406190592
1550172538105380865,1518708966997458944,1549660903406190592,2022-07-21T17:35:08.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Summer heat waves don't do this. Careless people and arsonists do.,1549660903406190592
1550172328574668801,1533073585610162176,1549660903406190592,2022-07-21T17:34:18.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica NOPE!!!  Isn't that a house fire?,1549660903406190592
1550172319473098752,1356126670479126530,1549660903406190592,2022-07-21T17:34:16.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Just the planet going through one of it's millennial cycles. Nothing humans can do to stop it.,1549660903406190592
1550172052597968898,1481690677138317313,1549660903406190592,2022-07-21T17:33:12.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica ""At oven temperatures of 450°-500°F., the wood gradually chars and usually ignites after several hours.""A 40 F ambient temperature would not cause the conflagration shown in that propagandistic photo, you fool.",1549660903406190592
1550171912034463744,957353934787457024,1549660903406190592,2022-07-21T17:32:39.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica How did the earth get 5 ice ages and maximums before humans set foot on the earth.,1549660903406190592
1550171607573864449,1299097972089794562,1549660903406190592,2022-07-21T17:31:26.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica My AC keeps it a nice cool 20c so no.,1549660903406190592
1550171407107047424,1203759549653499904,1549660903406190592,2022-07-21T17:30:38.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica Summer heatwaves at 40C do not start fires, - carelessness and arson do.",1549660903406190592
1550170915471642625,972637334775582720,1549660903406190592,2022-07-21T17:28:41.000Z,en,2,1,4,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica Of course not climate changes all the time, it has since the beginning of time",1549660903406190592
1550170632796614656,1494658330215661570,1549660903406190592,2022-07-21T17:27:34.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope,1549660903406190592
1550170216046514176,30063549,1549660903406190592,2022-07-21T17:25:54.000Z,en,3,1,13,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No!This “heatwave” is what we old timers used to call “SUMMER”!,1549660903406190592
1550170135310356483,1324339071070732290,1549660903406190592,2022-07-21T17:25:35.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica If it was winter and we had this weather, yes. A record setting heatwave in the summer? 🥱",1549660903406190592
1550170045992542210,1247659885141078020,1549660903406190592,2022-07-21T17:25:14.000Z,qme,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica https://t.co/X6D4oR1fUw,1549660903406190592
1550169434609909760,2226040315,1549660903406190592,2022-07-21T17:22:48.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica When the replies are 10x more than the likes. Lol,1549660903406190592
1550169277008818177,323669455,1549660903406190592,2022-07-21T17:22:11.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica People shouldn't play with matches ... climate change is a hoax,1549660903406190592
1550169226480164865,1531372592891932673,1549660903406190592,2022-07-21T17:21:59.000Z,en,1,0,4,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica If summer time,1549660903406190592
1550169069806125061,183762309,1549660903406190592,2022-07-21T17:21:21.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica no.,1549660903406190592
1550168964705263617,788086385769115649,1549660903406190592,2022-07-21T17:20:56.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No,1549660903406190592
1550168634659684353,796555279957655552,1549660903406190592,2022-07-21T17:19:37.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica The Heat index was 91 degrees in Birmingham at 1:00 am this morning... Nevermind, that's just summer in Alabama.",1549660903406190592
1550167962941902848,409935670,1549660903406190592,2022-07-21T17:16:57.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica Heatwave? Two days slightly above average in most places, apart from the distorted readings taken in areas of high thermal mass like the concrete/tarmac of Heathrow of course🤦‍♂️ Whereas today's weather👇Heatwave you say, what heatwave?🤣 https://t.co/CoS2E2uTnj",1549660903406190592
1550167924194873345,178231524,1549660903406190592,2022-07-21T17:16:48.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Less to do with climate change and more to do with moving away from a trust based society.,1549660903406190592
1550167628802658305,16097257,1549660903406190592,2022-07-21T17:15:38.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope.,1549660903406190592
1550167085749346307,1183327149157163008,1549660903406190592,2022-07-21T17:13:28.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No . Interested in how these fires started. Sad for people who have lost everything,1549660903406190592
1550166563432456194,23214701,1549660903406190592,2022-07-21T17:11:24.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope https://t.co/n255HGcRsl,1549660903406190592
1550166355428757504,1388512706316079107,1549660903406190592,2022-07-21T17:10:34.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica No, but I'm suddenly concerned about the increase in arson.",1549660903406190592
1550166285434195970,1503333602272100354,1549660903406190592,2022-07-21T17:10:17.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope!! Move on.,1549660903406190592
1550165297243586561,1519319998187069440,1549660903406190592,2022-07-21T17:06:22.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica What a douche,1549660903406190592
1550165254574948353,1295660036577005570,1549660903406190592,2022-07-21T17:06:12.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope,1549660903406190592
1550165007647838208,822622669547958272,1549660903406190592,2022-07-21T17:05:13.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica No, 💩head",1549660903406190592
1550164843738677250,350272988,1549660903406190592,2022-07-21T17:04:34.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No global warming is the hoax. Climate change has been happening since the beginning of time of ice age to now.,1549660903406190592
1550164318989291523,759172925849165824,1549660903406190592,2022-07-21T17:02:28.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope,1549660903406190592
1550163662832287744,151164932,1549660903406190592,2022-07-21T16:59:52.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica I don't know how you've connected arson to a heatwave 🤡🤡🤡,1549660903406190592
1550162838433456129,428901393,1549660903406190592,2022-07-21T16:56:35.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica Hi Micheal,I work for a magazine called “Talking out your arse” and we’re  interested in this story.Can we use this and obviously pay you for you time?",1549660903406190592
1550162414305419269,969012735693508608,1549660903406190592,2022-07-21T16:54:54.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No.,1549660903406190592
1550162376695095296,1207104404144500736,1549660903406190592,2022-07-21T16:54:45.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica Earth is not even close to ""normal"" yet. https://t.co/g1RY7fU6KH",1549660903406190592
1550161993507606528,874366833393926144,1549660903406190592,2022-07-21T16:53:14.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope. And showing a building fire that’s completely unrelated to climate change just makes you look more of a liar.,1549660903406190592
1550161731426533376,725407778752335874,1549660903406190592,2022-07-21T16:52:12.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Do you believe in science? Then you should be aware the earths climate is continuously changing and there is nothing you are going to do about it.,1549660903406190592
1550161415343833088,415888225,1549660903406190592,2022-07-21T16:50:56.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No,1549660903406190592
1550161302672269313,1124677224458747905,1549660903406190592,2022-07-21T16:50:29.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No - my view is that we shouldn't be spending as much on trying to reach net zero ASAP as realising that it will have little difference.  Resources might be  better spent on preparing to live with the impact of a hotter climate.,1549660903406190592
1550160777658732548,3123936419,1549660903406190592,2022-07-21T16:48:24.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No,1549660903406190592
1550160305447133185,1381760483133378562,1549660903406190592,2022-07-21T16:46:32.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No,1549660903406190592
1550160177202184194,880154414,1549660903406190592,2022-07-21T16:46:01.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica To quote TA“Don’t ascribe to Mother Nature what belongs to Father God!”,1549660903406190592
1550159411657805826,1518905052785778688,1549660903406190592,2022-07-21T16:42:58.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica Nope,1549660903406190592
1550158702963052544,1468775736362377217,1549660903406190592,2022-07-21T16:40:09.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica If humans survived the Ice Age then a little heat isn't the end of the world.,1549660903406190592
1550158557030621186,1174172575439708161,1549660903406190592,2022-07-21T16:39:35.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica We had 40 C in the 20's and 30's as well. If there was global warming wouldn't it be up the 50 C by now?,1549660903406190592
1550158470028185600,1517153333739331585,1549660903406190592,2022-07-21T16:39:14.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]","@michael_ravnica No, It's horseshit and anyone who believes it is stupid and needs their heads examined",1549660903406190592
1550157154618949638,634766600,1549660903406190592,2022-07-21T16:34:00.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica You mean Summer?,1549660903406190592
1550157153113088000,149163127,1549660903406190592,2022-07-21T16:34:00.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica you are joking right ! climate change is a hoax and you're an idiot for falling for it,1549660903406190592
1550157102244663299,35286930,1549660903406190592,2022-07-21T16:33:48.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No.  But HAARP is a beast,1549660903406190592
1550155535709884417,299865060,1549660903406190592,2022-07-21T16:27:34.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1549660903406190592'}]",@michael_ravnica No,1549660903406190592
